id;species
ZN140_HUMAN;HUMAN
ZN142_HUMAN;HUMAN
ZN141_HUMAN;HUMAN
ZN143_HUMAN;HUMAN
ZN148_HUMAN;HUMAN
ZN154_HUMAN;HUMAN
ZN155_HUMAN;HUMAN
ZN157_HUMAN;HUMAN
ZN165_HUMAN;HUMAN
ZN160_HUMAN;HUMAN
ZN174_HUMAN;HUMAN
ZN169_HUMAN;HUMAN
ZN177_HUMAN;HUMAN
ZN175_HUMAN;HUMAN
ZN180_HUMAN;HUMAN
ZN181_HUMAN;HUMAN
ZN184_HUMAN;HUMAN
ZN182_HUMAN;HUMAN
ZN185_HUMAN;HUMAN
ZN189_HUMAN;HUMAN
ZN195_HUMAN;HUMAN
ZN197_HUMAN;HUMAN
ZN200_HUMAN;HUMAN
ZN202_HUMAN;HUMAN
ZN205_HUMAN;HUMAN
ZN207_HUMAN;HUMAN
ZN208_HUMAN;HUMAN
ZN211_HUMAN;HUMAN
ZN212_HUMAN;HUMAN
ZN213_HUMAN;HUMAN
ZN214_HUMAN;HUMAN
ZN215_HUMAN;HUMAN
ZN217_HUMAN;HUMAN
ZN221_HUMAN;HUMAN
ZN222_HUMAN;HUMAN
ZN219_HUMAN;HUMAN
ZN223_HUMAN;HUMAN
ZN224_HUMAN;HUMAN
ZN225_HUMAN;HUMAN
ZN226_HUMAN;HUMAN
ZN227_HUMAN;HUMAN
ZN229_HUMAN;HUMAN
ZN230_HUMAN;HUMAN
ZN232_HUMAN;HUMAN
ZN233_HUMAN;HUMAN
ZN234_HUMAN;HUMAN
ZN235_HUMAN;HUMAN
ZN239_HUMAN;HUMAN
ZN248_HUMAN;HUMAN
ZN250_HUMAN;HUMAN
ZN251_HUMAN;HUMAN
ZN236_HUMAN;HUMAN
ZN253_HUMAN;HUMAN
ZN254_HUMAN;HUMAN
ZN257_HUMAN;HUMAN
ZN260_HUMAN;HUMAN
ZN256_HUMAN;HUMAN
ZN263_HUMAN;HUMAN
ZN264_HUMAN;HUMAN
ZN266_HUMAN;HUMAN
ZN267_HUMAN;HUMAN
ZN271_HUMAN;HUMAN
ZN273_HUMAN;HUMAN
ZN268_HUMAN;HUMAN
ZN274_HUMAN;HUMAN
ZN275_HUMAN;HUMAN
ZN276_HUMAN;HUMAN
ZN277_HUMAN;HUMAN
ZN282_HUMAN;HUMAN
ZN283_HUMAN;HUMAN
ZN284_HUMAN;HUMAN
ZN281_HUMAN;HUMAN
ZN285_HUMAN;HUMAN
ZN287_HUMAN;HUMAN
ZN292_HUMAN;HUMAN
ZN296_HUMAN;HUMAN
ZN300_HUMAN;HUMAN
ZN302_HUMAN;HUMAN
ZN311_HUMAN;HUMAN
ZN316_HUMAN;HUMAN
ZN317_HUMAN;HUMAN
ZN318_HUMAN;HUMAN
ZN304_HUMAN;HUMAN
ZN319_HUMAN;HUMAN
ZN320_HUMAN;HUMAN
ZN321_HUMAN;HUMAN
ZN322_HUMAN;HUMAN
ZN326_HUMAN;HUMAN
ZN329_HUMAN;HUMAN
ZN330_HUMAN;HUMAN
ZN331_HUMAN;HUMAN
ZN333_HUMAN;HUMAN
ZN334_HUMAN;HUMAN
ZN337_HUMAN;HUMAN
ZN335_HUMAN;HUMAN
ZN33A_HUMAN;HUMAN
ZN33B_HUMAN;HUMAN
ZN343_HUMAN;HUMAN
ZN341_HUMAN;HUMAN
ZN345_HUMAN;HUMAN
ZN346_HUMAN;HUMAN
ZN347_HUMAN;HUMAN
ZN350_HUMAN;HUMAN
ZN358_HUMAN;HUMAN
ZN362_HUMAN;HUMAN
ZN365_HUMAN;HUMAN
ZN366_HUMAN;HUMAN
ZN367_HUMAN;HUMAN
ZN363_HUMAN;HUMAN
ZN37A_HUMAN;HUMAN
ZN382_HUMAN;HUMAN
ZN383_HUMAN;HUMAN
ZN391_HUMAN;HUMAN
ZN394_HUMAN;HUMAN
ZN384_HUMAN;HUMAN
ZN395_HUMAN;HUMAN
ZN396_HUMAN;HUMAN
ZN397_HUMAN;HUMAN
ZN398_HUMAN;HUMAN
ZN3P1_HUMAN;HUMAN
ZN404_HUMAN;HUMAN
ZN407_HUMAN;HUMAN
ZN408_HUMAN;HUMAN
ZN410_HUMAN;HUMAN
ZN414_HUMAN;HUMAN
ZN415_HUMAN;HUMAN
ZN416_HUMAN;HUMAN
ZN417_HUMAN;HUMAN
ZN418_HUMAN;HUMAN
ZN419_HUMAN;HUMAN
ZN420_HUMAN;HUMAN
ZN425_HUMAN;HUMAN
ZN423_HUMAN;HUMAN
ZN426_HUMAN;HUMAN
ZN428_HUMAN;HUMAN
ZN429_HUMAN;HUMAN
ZN430_HUMAN;HUMAN
ZN431_HUMAN;HUMAN
ZN432_HUMAN;HUMAN
ZN433_HUMAN;HUMAN
ZN436_HUMAN;HUMAN
ZN439_HUMAN;HUMAN
ZN440_HUMAN;HUMAN
ZN441_HUMAN;HUMAN
ZN442_HUMAN;HUMAN
ZN438_HUMAN;HUMAN
ZN443_HUMAN;HUMAN
ZN444_HUMAN;HUMAN
ZN445_HUMAN;HUMAN
ZN446_HUMAN;HUMAN
ZN451_HUMAN;HUMAN
ZN449_HUMAN;HUMAN
ZN454_HUMAN;HUMAN
ZN460_HUMAN;HUMAN
ZN461_HUMAN;HUMAN
ZN467_HUMAN;HUMAN
ZN462_HUMAN;HUMAN
ZN468_HUMAN;HUMAN
ZN470_HUMAN;HUMAN
ZN471_HUMAN;HUMAN
ZN473_HUMAN;HUMAN
ZN469_HUMAN;HUMAN
ZN474_HUMAN;HUMAN
ZN479_HUMAN;HUMAN
ZN480_HUMAN;HUMAN
ZN483_HUMAN;HUMAN
ZN484_HUMAN;HUMAN
ZN485_HUMAN;HUMAN
ZN486_HUMAN;HUMAN
ZN487_HUMAN;HUMAN
ZN488_HUMAN;HUMAN
ZN490_HUMAN;HUMAN
ZN491_HUMAN;HUMAN
ZN492_HUMAN;HUMAN
ZN493_HUMAN;HUMAN
ZN496_HUMAN;HUMAN
ZN497_HUMAN;HUMAN
ZN500_HUMAN;HUMAN
ZN501_HUMAN;HUMAN
ZN502_HUMAN;HUMAN
ZN503_HUMAN;HUMAN
ZN506_HUMAN;HUMAN
ZN507_HUMAN;HUMAN
ZN510_HUMAN;HUMAN
ZN511_HUMAN;HUMAN
ZN512_HUMAN;HUMAN
ZN513_HUMAN;HUMAN
ZN514_HUMAN;HUMAN
ZN516_HUMAN;HUMAN
ZN517_HUMAN;HUMAN
ZN519_HUMAN;HUMAN
ZN521_HUMAN;HUMAN
ZN524_HUMAN;HUMAN
ZN525_HUMAN;HUMAN
ZN526_HUMAN;HUMAN
ZN529_HUMAN;HUMAN
ZN530_HUMAN;HUMAN
ZN528_HUMAN;HUMAN
ZN527_HUMAN;HUMAN
ZN532_HUMAN;HUMAN
ZN534_HUMAN;HUMAN
ZN536_HUMAN;HUMAN
ZN540_HUMAN;HUMAN
ZN541_HUMAN;HUMAN
ZN542_HUMAN;HUMAN
ZN544_HUMAN;HUMAN
ZN543_HUMAN;HUMAN
ZN546_HUMAN;HUMAN
ZN547_HUMAN;HUMAN
ZN548_HUMAN;HUMAN
ZN549_HUMAN;HUMAN
ZN550_HUMAN;HUMAN
ZN551_HUMAN;HUMAN
ZN552_HUMAN;HUMAN
ZN554_HUMAN;HUMAN
ZN555_HUMAN;HUMAN
ZN556_HUMAN;HUMAN
ZN557_HUMAN;HUMAN
ZN558_HUMAN;HUMAN
ZN559_HUMAN;HUMAN
ZN560_HUMAN;HUMAN
ZN561_HUMAN;HUMAN
ZN562_HUMAN;HUMAN
ZN564_HUMAN;HUMAN
ZN565_HUMAN;HUMAN
ZN563_HUMAN;HUMAN
ZN566_HUMAN;HUMAN
ZN567_HUMAN;HUMAN
ZN568_HUMAN;HUMAN
ZN569_HUMAN;HUMAN
ZN570_HUMAN;HUMAN
ZN571_HUMAN;HUMAN
ZN572_HUMAN;HUMAN
ZN573_HUMAN;HUMAN
ZN574_HUMAN;HUMAN
ZN575_HUMAN;HUMAN
ZN576_HUMAN;HUMAN
ZN577_HUMAN;HUMAN
ZN578_HUMAN;HUMAN
ZN579_HUMAN;HUMAN
ZN581_HUMAN;HUMAN
ZN582_HUMAN;HUMAN
ZN580_HUMAN;HUMAN
ZN583_HUMAN;HUMAN
ZN584_HUMAN;HUMAN
ZN586_HUMAN;HUMAN
ZN587_HUMAN;HUMAN
ZN589_HUMAN;HUMAN
ZN592_HUMAN;HUMAN
ZN593_HUMAN;HUMAN
ZN595_HUMAN;HUMAN
ZN594_HUMAN;HUMAN
ZN596_HUMAN;HUMAN
ZN597_HUMAN;HUMAN
ZN598_HUMAN;HUMAN
ZN599_HUMAN;HUMAN
ZN600_HUMAN;HUMAN
ZN606_HUMAN;HUMAN
ZN605_HUMAN;HUMAN
ZN607_HUMAN;HUMAN
ZN608_HUMAN;HUMAN
ZN609_HUMAN;HUMAN
ZN610_HUMAN;HUMAN
ZN611_HUMAN;HUMAN
ZN613_HUMAN;HUMAN
ZN614_HUMAN;HUMAN
ZN615_HUMAN;HUMAN
ZN616_HUMAN;HUMAN
ZN618_HUMAN;HUMAN
ZN619_HUMAN;HUMAN
ZN620_HUMAN;HUMAN
ZN621_HUMAN;HUMAN
ZN622_HUMAN;HUMAN
ZN623_HUMAN;HUMAN
ZN624_HUMAN;HUMAN
ZN625_HUMAN;HUMAN
ZN626_HUMAN;HUMAN
ZN627_HUMAN;HUMAN
ZN628_HUMAN;HUMAN
ZN629_HUMAN;HUMAN
ZN630_HUMAN;HUMAN
ZN638_HUMAN;HUMAN
ZN641_HUMAN;HUMAN
ZN639_HUMAN;HUMAN
ZN644_HUMAN;HUMAN
ZN645_HUMAN;HUMAN
ZN648_HUMAN;HUMAN
ZN646_HUMAN;HUMAN
ZN652_HUMAN;HUMAN
ZN649_HUMAN;HUMAN
ZN653_HUMAN;HUMAN
ZN654_HUMAN;HUMAN
ZN658_HUMAN;HUMAN
ZN655_HUMAN;HUMAN
ZN662_HUMAN;HUMAN
ZN660_HUMAN;HUMAN
ZN664_HUMAN;HUMAN
ZN665_HUMAN;HUMAN
ZN667_HUMAN;HUMAN
ZN668_HUMAN;HUMAN
ZN669_HUMAN;HUMAN
ZN670_HUMAN;HUMAN
ZN671_HUMAN;HUMAN
ZN672_HUMAN;HUMAN
ZN676_HUMAN;HUMAN
ZN677_HUMAN;HUMAN
ZN674_HUMAN;HUMAN
ZN678_HUMAN;HUMAN
ZN679_HUMAN;HUMAN
ZN680_HUMAN;HUMAN
ZN681_HUMAN;HUMAN
ZN675_HUMAN;HUMAN
ZN682_HUMAN;HUMAN
ZN683_HUMAN;HUMAN
ZN684_HUMAN;HUMAN
ZN687_HUMAN;HUMAN
ZN688_HUMAN;HUMAN
ZN689_HUMAN;HUMAN
ZN691_HUMAN;HUMAN
ZN692_HUMAN;HUMAN
ZN695_HUMAN;HUMAN
ZN696_HUMAN;HUMAN
ZN697_HUMAN;HUMAN
ZN699_HUMAN;HUMAN
ZN700_HUMAN;HUMAN
ZN701_HUMAN;HUMAN
ZN702_HUMAN;HUMAN
ZN703_HUMAN;HUMAN
ZN704_HUMAN;HUMAN
ZN706_HUMAN;HUMAN
ZN707_HUMAN;HUMAN
ZN708_HUMAN;HUMAN
ZN709_HUMAN;HUMAN
ZN710_HUMAN;HUMAN
ZN713_HUMAN;HUMAN
ZN711_HUMAN;HUMAN
ZN714_HUMAN;HUMAN
ZN716_HUMAN;HUMAN
ZN717_HUMAN;HUMAN
ZN718_HUMAN;HUMAN
ZN720_HUMAN;HUMAN
ZN721_HUMAN;HUMAN
ZN724_HUMAN;HUMAN
ZN726_HUMAN;HUMAN
ZN727_HUMAN;HUMAN
ZN728_HUMAN;HUMAN
ZN729_HUMAN;HUMAN
ZN730_HUMAN;HUMAN
ZN732_HUMAN;HUMAN
ZN735_HUMAN;HUMAN
ZN736_HUMAN;HUMAN
ZN737_HUMAN;HUMAN
ZN740_HUMAN;HUMAN
ZN738_HUMAN;HUMAN
ZN746_HUMAN;HUMAN
ZN747_HUMAN;HUMAN
ZN749_HUMAN;HUMAN
ZN75A_HUMAN;HUMAN
ZN75C_HUMAN;HUMAN
ZN750_HUMAN;HUMAN
ZN75D_HUMAN;HUMAN
ZN761_HUMAN;HUMAN
ZN763_HUMAN;HUMAN
ZN764_HUMAN;HUMAN
ZN765_HUMAN;HUMAN
ZN766_HUMAN;HUMAN
ZN767_HUMAN;HUMAN
ZN768_HUMAN;HUMAN
ZN770_HUMAN;HUMAN
ZN771_HUMAN;HUMAN
ZN772_HUMAN;HUMAN
ZN773_HUMAN;HUMAN
ZN774_HUMAN;HUMAN
ZN775_HUMAN;HUMAN
ZN776_HUMAN;HUMAN
ZN777_HUMAN;HUMAN
ZN778_HUMAN;HUMAN
ZN781_HUMAN;HUMAN
ZN782_HUMAN;HUMAN
ZN783_HUMAN;HUMAN
ZN784_HUMAN;HUMAN
ZN785_HUMAN;HUMAN
ZN786_HUMAN;HUMAN
ZN787_HUMAN;HUMAN
ZN788_HUMAN;HUMAN
ZN789_HUMAN;HUMAN
ZN790_HUMAN;HUMAN
ZN791_HUMAN;HUMAN
ZN792_HUMAN;HUMAN
ZN793_HUMAN;HUMAN
ZN799_HUMAN;HUMAN
ZN800_HUMAN;HUMAN
ZN805_HUMAN;HUMAN
ZN806_HUMAN;HUMAN
ZN808_HUMAN;HUMAN
ZN812_HUMAN;HUMAN
ZN813_HUMAN;HUMAN
ZN814_HUMAN;HUMAN
ZN815_HUMAN;HUMAN
ZN816_HUMAN;HUMAN
ZN818_HUMAN;HUMAN
ZN821_HUMAN;HUMAN
ZN823_HUMAN;HUMAN
ZN826_HUMAN;HUMAN
ZN827_HUMAN;HUMAN
ZN829_HUMAN;HUMAN
ZN830_HUMAN;HUMAN
ZN831_HUMAN;HUMAN
ZN833_HUMAN;HUMAN
ZN835_HUMAN;HUMAN
ZN836_HUMAN;HUMAN
ZN837_HUMAN;HUMAN
ZN839_HUMAN;HUMAN
ZN840_HUMAN;HUMAN
ZN841_HUMAN;HUMAN
ZN843_HUMAN;HUMAN
ZN844_HUMAN;HUMAN
ZN845_HUMAN;HUMAN
ZN846_HUMAN;HUMAN
ZN850_HUMAN;HUMAN
ZN852_HUMAN;HUMAN
ZN853_HUMAN;HUMAN
ZN860_HUMAN;HUMAN
ZN861_HUMAN;HUMAN
ZN862_HUMAN;HUMAN
ZN865_HUMAN;HUMAN
ZN878_HUMAN;HUMAN
ZN879_HUMAN;HUMAN
ZN880_HUMAN;HUMAN
ZN883_HUMAN;HUMAN
ZN888_HUMAN;HUMAN
ZN891_HUMAN;HUMAN
ZNAS1_HUMAN;HUMAN
ZNAS2_HUMAN;HUMAN
ZNF10_HUMAN;HUMAN
ZNF12_HUMAN;HUMAN
ZNF14_HUMAN;HUMAN
ZNF16_HUMAN;HUMAN
ZNF17_HUMAN;HUMAN
ZNF18_HUMAN;HUMAN
ZNF19_HUMAN;HUMAN
ZNF20_HUMAN;HUMAN
ZNF22_HUMAN;HUMAN
ZNF23_HUMAN;HUMAN
ZNF24_HUMAN;HUMAN
ZNF26_HUMAN;HUMAN
ZNF28_HUMAN;HUMAN
ZNF25_HUMAN;HUMAN
ZNF2_HUMAN;HUMAN
ZNF30_HUMAN;HUMAN
ZNF32_HUMAN;HUMAN
ZNF34_HUMAN;HUMAN
ZNF35_HUMAN;HUMAN
ZNF3_HUMAN;HUMAN
ZNF41_HUMAN;HUMAN
ZNF43_HUMAN;HUMAN
ZNF44_HUMAN;HUMAN
ZNF45_HUMAN;HUMAN
ZNF48_HUMAN;HUMAN
ZNF56_HUMAN;HUMAN
ZNF57_HUMAN;HUMAN
ZNF66_HUMAN;HUMAN
ZNF67_HUMAN;HUMAN
ZNF69_HUMAN;HUMAN
ZNF70_HUMAN;HUMAN
ZNF71_HUMAN;HUMAN
ZNF73_HUMAN;HUMAN
ZNF74_HUMAN;HUMAN
ZNF76_HUMAN;HUMAN
ZNF77_HUMAN;HUMAN
ZNF79_HUMAN;HUMAN
ZNF7_HUMAN;HUMAN
ZNF80_HUMAN;HUMAN
ZNF83_HUMAN;HUMAN
ZNF84_HUMAN;HUMAN
ZNF85_HUMAN;HUMAN
ZNF81_HUMAN;HUMAN
ZNF90_HUMAN;HUMAN
ZNF8_HUMAN;HUMAN
ZNF91_HUMAN;HUMAN
ZNF92_HUMAN;HUMAN
ZNF93_HUMAN;HUMAN
ZNF98_HUMAN;HUMAN
ZNF99_HUMAN;HUMAN
ZNFS1_HUMAN;HUMAN
ZNFX1_HUMAN;HUMAN
ZNHI1_HUMAN;HUMAN
ZNHI2_HUMAN;HUMAN
ZNHI3_HUMAN;HUMAN
ZNRF1_HUMAN;HUMAN
ZNRF2_HUMAN;HUMAN
ZNRF3_HUMAN;HUMAN
ZNRF4_HUMAN;HUMAN
ZNT10_HUMAN;HUMAN
ZNT1_HUMAN;HUMAN
ZNT2_HUMAN;HUMAN
ZNT3_HUMAN;HUMAN
ZNT4_HUMAN;HUMAN
ZNT5_HUMAN;HUMAN
ZNT6_HUMAN;HUMAN
ZNT7_HUMAN;HUMAN
ZNT8_HUMAN;HUMAN
ZNT9_HUMAN;HUMAN
ZO1_HUMAN;HUMAN
ZO2_HUMAN;HUMAN
ZO3_HUMAN;HUMAN
ZP1_HUMAN;HUMAN
ZP2_HUMAN;HUMAN
ZP3_HUMAN;HUMAN
ZP4_HUMAN;HUMAN
ZPBP1_HUMAN;HUMAN
ZPBP2_HUMAN;HUMAN
ZPI_HUMAN;HUMAN
ZPLD1_HUMAN;HUMAN
ZPR1_HUMAN;HUMAN
ZRAB2_HUMAN;HUMAN
ZRAB3_HUMAN;HUMAN
ZRAN1_HUMAN;HUMAN
ZRAS1_HUMAN;HUMAN
ZSA5A_HUMAN;HUMAN
ZSA5B_HUMAN;HUMAN
ZSA5C_HUMAN;HUMAN
ZSA5D_HUMAN;HUMAN
ZSC10_HUMAN;HUMAN
ZSC12_HUMAN;HUMAN
ZSC16_HUMAN;HUMAN
ZSC18_HUMAN;HUMAN
ZSC20_HUMAN;HUMAN
ZSC21_HUMAN;HUMAN
ZSC22_HUMAN;HUMAN
ZSC23_HUMAN;HUMAN
ZSC25_HUMAN;HUMAN
ZSC26_HUMAN;HUMAN
ZSC29_HUMAN;HUMAN
ZSC30_HUMAN;HUMAN
ZSC31_HUMAN;HUMAN
ZSC32_HUMAN;HUMAN
ZSC9_HUMAN;HUMAN
ZSCA2_HUMAN;HUMAN
ZSCA1_HUMAN;HUMAN
ZSCA4_HUMAN;HUMAN
ZSWM1_HUMAN;HUMAN
ZSWM2_HUMAN;HUMAN
ZSWM3_HUMAN;HUMAN
ZSWM4_HUMAN;HUMAN
ZSWM5_HUMAN;HUMAN
ZSWM6_HUMAN;HUMAN
ZSWM7_HUMAN;HUMAN
ZSWM8_HUMAN;HUMAN
ZUFSP_HUMAN;HUMAN
ZW10_HUMAN;HUMAN
ZWILC_HUMAN;HUMAN
ZWINT_HUMAN;HUMAN
ZXDA_HUMAN;HUMAN
ZXDB_HUMAN;HUMAN
ZXDC_HUMAN;HUMAN
ZY11A_HUMAN;HUMAN
ZY11B_HUMAN;HUMAN
ZYX_HUMAN;HUMAN
ZZEF1_HUMAN;HUMAN
ZZZ3_HUMAN;HUMAN
AEP1_YEAS8;YEAST
AEP2_YEAS8;YEAST
AIM11_YEAS8;YEAST
AIM14_YEAS8;YEAST
AIM18_YEAS8;YEAST
AIM20_YEAS8;YEAST
AIM21_YEAS8;YEAST
AIM23_YEAS8;YEAST
AIM24_YEAS8;YEAST
AIM32_YEAS8;YEAST
AIM34_YEAS8;YEAST
AIM36_YEAS8;YEAST
AIM39_YEAS8;YEAST
AIM3_YEAS8;YEAST
AIM41_YEAS8;YEAST
AIM43_YEAS8;YEAST
AIM44_YEAS8;YEAST
AIM46_YEAS8;YEAST
AIM4_YEAS8;YEAST
AIM5_YEAS8;YEAST
AIM6_YEAS8;YEAST
AIM9_YEAS8;YEAST
AQY1_YEAS8;YEAST
AQY22_YEAS8;YEAST
ARGJ_YEAS8;YEAST
ARO1_YEAS8;YEAST
ART10_YEAS8;YEAST
ASA1_YEAS8;YEAST
ATG32_YEAS8;YEAST
ATG33_YEAS8;YEAST
ATP22_YEAS8;YEAST
ATP23_YEAS8;YEAST
ATP25_YEAS8;YEAST
BBP1_YEAS8;YEAST
BL1S1_YEAS8;YEAST
BL1S4_YEAS8;YEAST
BLH1_YEAS8;YEAST
BLI1_YEAS8;YEAST
CBP4_YEAS8;YEAST
CCM1_YEAS8;YEAST
CHO2_YEAS8;YEAST
CMC4_YEAS8;YEAST
COA3_YEAS8;YEAST
CRP1_YEAS8;YEAST
CRS5_YEAS8;YEAST
DIF1_YEAS8;YEAST
DLT1_YEAS8;YEAST
DRE2_YEAS8;YEAST
EDS1_YEAS8;YEAST
EIS1_YEAS8;YEAST
ERT1_YEAS8;YEAST
ETT1_YEAS8;YEAST
EXO5_YEAS8;YEAST
FCJ1_YEAS8;YEAST
FDH1_YEAS8;YEAST
FEN1_YEAS8;YEAST
FLO8_YEAS8;YEAST
FOLE_YEAS8;YEAST
GATB_YEAS8;YEAST
GEP3_YEAS8;YEAST
GEP5_YEAS8;YEAST
GEP7_YEAS8;YEAST
GMT1_YEAS8;YEAST
GMT2_YEAS8;YEAST
GSM1_YEAS8;YEAST
GUF1_YEAS8;YEAST
HAP1_YEAS8;YEAST
HEK2_YEAS8;YEAST
HFA1_YEAS8;YEAST
HNT2_YEAS8;YEAST
HRI1_YEAS8;YEAST
IRC19_YEAS8;YEAST
IRC22_YEAS8;YEAST
IRC6_YEAS8;YEAST
ISF1_YEAS8;YEAST
KEX1_YEAS8;YEAST
KRE28_YEAS8;YEAST
KRR1_YEAS8;YEAST
KXD1_YEAS8;YEAST
LCL2_YEAS8;YEAST
LCL3_YEAS8;YEAST
LIPA_YEAS8;YEAST
LIS1_YEAS8;YEAST
M28P1_YEAS8;YEAST
MAP2_YEAS8;YEAST
MBR1_YEAS8;YEAST
MDG1_YEAS8;YEAST
MPH3_YEAS8;YEAST
MPS2_YEAS8;YEAST
MTC2_YEAS8;YEAST
MTC6_YEAS8;YEAST
MTNA_YEAS8;YEAST
MZM1_YEAS8;YEAST
NFT1_YEAS8;YEAST
NOP9_YEAS8;YEAST
NUR1_YEAS8;YEAST
OCA5_YEAS8;YEAST
OSW5_YEAS8;YEAST
PRM5_YEAS8;YEAST
PURA_YEAS8;YEAST
RCF1_YEAS8;YEAST
RGI1_YEAS8;YEAST
RGI2_YEAS8;YEAST
RKM5_YEAS8;YEAST
RRG1_YEAS8;YEAST
RRG7_YEAS8;YEAST
RRG8_YEAS8;YEAST
RRG9_YEAS8;YEAST
RRP36_YEAS8;YEAST
RRT5_YEAS8;YEAST
RSB1_YEAS8;YEAST
RTC1_YEAS8;YEAST
RTC4_YEAS8;YEAST
RTC5_YEAS8;YEAST
SA190_YEAS8;YEAST
SDC25_YEAS8;YEAST
SDHL_YEAS8;YEAST
SEC11_YEAS8;YEAST
SHE10_YEAS8;YEAST
SHE2_YEAS8;YEAST
SHE3_YEAS8;YEAST
SHU2_YEAS8;YEAST
SKG1_YEAS8;YEAST
SLD7_YEAS8;YEAST
SNAPN_YEAS8;YEAST
SP110_YEAS8;YEAST
SPC29_YEAS8;YEAST
SPC42_YEAS8;YEAST
SPG4_YEAS8;YEAST
STS1_YEAS8;YEAST
SWM2_YEAS8;YEAST
SWT21_YEAS8;YEAST
TDA11_YEAS8;YEAST
TDA2_YEAS8;YEAST
TDA7_YEAS8;YEAST
TOS6_YEAS8;YEAST
U507_YEAS8;YEAST
UTP25_YEAS8;YEAST
VPS10_YEAS8;YEAST
VTH2_YEAS8;YEAST
YEL1_YEAS8;YEAST
YFH7_YEAS8;YEAST
YIM1_YEAS8;YEAST
YLL53_YEAS8;YEAST
YM084_YEAS8;YEAST
YM085_YEAS8;YEAST
YNF8_YEAS8;YEAST
YRA2_YEAS8;YEAST
C8Z3V8_YEAS8;YEAST
C8Z405_YEAS8;YEAST
C8Z8B5_YEAS8;YEAST
C8ZGM2_YEAS8;YEAST
C8Z6B2_YEAS8;YEAST
C8Z5Y0_YEAS8;YEAST
C8Z630_YEAS8;YEAST
C8ZA04_YEAS8;YEAST
C8ZA65_YEAS8;YEAST
C8Z5U9_YEAS8;YEAST
C8Z782_YEAS8;YEAST
C8ZAW5_YEAS8;YEAST
C8Z404_YEAS8;YEAST
C8Z4U5_YEAS8;YEAST
C8Z7N0_YEAS8;YEAST
C8Z9J0_YEAS8;YEAST
C8Z3M4_YEAS8;YEAST
C8Z3S1_YEAS8;YEAST
C8Z3W9_YEAS8;YEAST
C8Z9T8_YEAS8;YEAST
C8ZAU4_YEAS8;YEAST
C8ZBP1_YEAS8;YEAST
C8ZFV4_YEAS8;YEAST
C8ZJA5_YEAS8;YEAST
C8Z608_YEAS8;YEAST
C8Z8S9_YEAS8;YEAST
C8ZFA7_YEAS8;YEAST
C8Z6M1_YEAS8;YEAST
C8Z7W6_YEAS8;YEAST
C8Z4D0_YEAS8;YEAST
C8Z9I8_YEAS8;YEAST
C8Z3H6_YEAS8;YEAST
C8Z417_YEAS8;YEAST
C8Z7J3_YEAS8;YEAST
C8Z8W4_YEAS8;YEAST
C8ZJK2_YEAS8;YEAST
C8Z4J3_YEAS8;YEAST
C8Z8Z6_YEAS8;YEAST
C8ZB94_YEAS8;YEAST
C8Z8N2_YEAS8;YEAST
C8ZFU7_YEAS8;YEAST
C8ZHP2_YEAS8;YEAST
C8ZF74_YEAS8;YEAST
C8Z536_YEAS8;YEAST
C8Z542_YEAS8;YEAST
C8Z5G9_YEAS8;YEAST
C8Z5I0_YEAS8;YEAST
C8Z7A0_YEAS8;YEAST
C8Z4U3_YEAS8;YEAST
C8ZIT5_YEAS8;YEAST
C8ZJH8_YEAS8;YEAST
C8ZJK4_YEAS8;YEAST
C8Z8F7_YEAS8;YEAST
C8Z5W9_YEAS8;YEAST
C8ZGJ6_YEAS8;YEAST
C8ZJ57_YEAS8;YEAST
C8ZIY2_YEAS8;YEAST
C8ZEQ4_YEAS8;YEAST
C8ZG92_YEAS8;YEAST
C8ZE33_YEAS8;YEAST
C8ZDK3_YEAS8;YEAST
C8ZA79_YEAS8;YEAST
C8ZEQ3_YEAS8;YEAST
C8ZC29_YEAS8;YEAST
C8ZIB1_YEAS8;YEAST
C8ZGS8_YEAS8;YEAST
C8ZIA9_YEAS8;YEAST
C8Z4F3_YEAS8;YEAST
D3UEM9_YEAS8;YEAST
C8ZIF3_YEAS8;YEAST
D3UEF9_YEAS8;YEAST
C8Z8Y2_YEAS8;YEAST
C8ZDK7_YEAS8;YEAST
C8Z9H4_YEAS8;YEAST
C8ZIN2_YEAS8;YEAST
C8Z8J6_YEAS8;YEAST
D3UEK8_YEAS8;YEAST
D3UED0_YEAS8;YEAST
C8Z6V7_YEAS8;YEAST
C8ZG45_YEAS8;YEAST
C8ZFZ5_YEAS8;YEAST
C8Z6K2_YEAS8;YEAST
C8ZBT8_YEAS8;YEAST
C8Z4C0_YEAS8;YEAST
C8ZH40_YEAS8;YEAST
C8ZE06_YEAS8;YEAST
C8ZAH1_YEAS8;YEAST
C8Z4S4_YEAS8;YEAST
C8Z7E2_YEAS8;YEAST
C8Z7Q3_YEAS8;YEAST
C8Z5T8_YEAS8;YEAST
C8Z617_YEAS8;YEAST
C8Z489_YEAS8;YEAST
C8ZDM8_YEAS8;YEAST
C8Z7Y5_YEAS8;YEAST
C8Z8Y5_YEAS8;YEAST
C8Z3Q6_YEAS8;YEAST
C8Z793_YEAS8;YEAST
C8ZFI5_YEAS8;YEAST
D3UES2_YEAS8;YEAST
C8Z8S2_YEAS8;YEAST
C8ZCF5_YEAS8;YEAST
C8ZDS2_YEAS8;YEAST
